count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
13.44,0.020000,8.770489,-5.236719,3.302438,0.427645,1.559221,-3.569500,0.409322,1.584359,-3.549046,0.800644,-0.405686,0.440895,Fall
13.46,0.020000,11.131590,-7.039947,7.202469,0.498998,1.491775,-3.526582,0.427645,1.559221,-3.569500,0.771055,-0.373876,0.515452,Fall
13.48,0.020000,8.635266,-4.860085,6.317129,0.536808,1.455524,-3.529015,0.498998,1.491775,-3.526582,0.687534,-0.310650,0.656349,Fall
13.5,0.020000,7.344054,-4.365817,8.590892,0.575214,1.423941,-3.510888,0.536808,1.455524,-3.529015,0.552885,-0.284068,0.783341,Fall
13.52,0.020000,5.983837,-6.282034,9.928197,0.613347,1.388133,-3.466518,0.575214,1.423941,-3.510888,0.415614,-0.457860,0.785894,Fall
13.54,0.020000,4.316670,-8.317661,9.457871,0.646003,1.337073,-3.426760,0.613347,1.388133,-3.466518,0.273585,-0.587634,0.761471,Fall
13.56,0.020000,2.487972,-8.621902,11.145550,0.666668,1.278276,-3.361121,0.646003,1.337073,-3.426760,0.148291,-0.579204,0.801581,Fall
13.58,0.020000,3.041585,-8.327710,7.934161,0.715482,1.233965,-3.355429,0.666668,1.278276,-3.361121,0.061256,-0.623061,0.779771,Fall
13.6,0.020000,0.542715,-8.792486,9.532516,0.732958,1.187805,-3.311856,0.715482,1.233965,-3.355429,-0.033750,-0.661000,0.749627,Fall
13.62,0.020000,-0.601180,-9.014680,9.200544,0.742277,1.145773,-3.265403,0.732958,1.187805,-3.311856,-0.108780,-0.704703,0.701114,Fall
13.64,0.020000,-1.177536,-9.313180,6.422424,0.749030,1.109932,-3.259223,0.742277,1.145773,-3.265403,-0.154454,-0.766674,0.623182,Fall
13.66,0.020000,-2.212471,-10.142850,6.131037,0.745668,1.064787,-3.245914,0.749030,1.109932,-3.259223,-0.208398,-0.803840,0.557146,Fall
13.68,0.020000,-0.157133,-11.504420,4.151036,0.793642,1.000067,-3.255280,0.745668,1.064787,-3.245914,-0.260540,-0.842847,0.470880,Fall
13.7,0.020000,-3.316530,-10.903390,3.923846,0.790052,0.950386,-3.255566,0.793642,1.000067,-3.255280,-0.319776,-0.858247,0.401443,Fall
13.72,0.020000,-4.387999,-10.437900,3.461720,0.781129,0.906109,-3.258619,0.790052,0.950386,-3.255566,-0.401822,-0.838326,0.368441,Fall
13.74,0.020000,-5.245920,-9.906604,3.106284,0.772262,0.865321,-3.263659,0.781129,0.906109,-3.258619,-0.489557,-0.801963,0.342328,Fall
13.76,0.020000,-5.842327,-9.364767,2.555830,0.763947,0.830477,-3.271483,0.772262,0.865321,-3.263659,-0.553168,-0.777017,0.300416,Fall
13.78,0.020000,-5.979262,-9.222529,1.827714,0.760782,0.796218,-3.283746,0.763947,0.830477,-3.271483,-0.593377,-0.765505,0.248810,Fall
13.8,0.020000,-3.360033,-11.487740,-1.186948,0.820194,0.712793,-3.339908,0.760782,0.796218,-3.283746,-0.645331,-0.745813,0.165260,Fall
13.82,0.020000,-6.655230,-9.267382,-0.488689,0.824078,0.666853,-3.366826,0.820194,0.712793,-3.339908,-0.698209,-0.710542,0.087380,Fall
13.84,0.020000,-6.774989,-8.896241,-1.062099,0.833567,0.620659,-3.399002,0.824078,0.666853,-3.366826,-0.738980,-0.671419,0.055723,Fall
13.86,0.020000,-6.895953,-8.325208,-1.258481,0.847832,0.577761,-3.431659,0.833567,0.620659,-3.399002,-0.775662,-0.629994,0.038167,Fall
13.88,0.020000,-6.797569,-7.948531,-1.831040,0.870093,0.534753,-3.472251,0.847832,0.577761,-3.431659,-0.806383,-0.591048,0.020237,Fall
13.9,0.020000,-6.716529,-9.205682,-3.825780,0.901381,0.455676,-3.543056,0.870093,0.534753,-3.472251,-0.844131,-0.535346,-0.029098,Fall
13.92,0.020000,-7.404638,-6.647885,-3.088636,0.924671,0.416243,-3.585456,0.901381,0.455676,-3.543056,-0.873511,-0.476684,-0.098745,Fall
13.94,0.020000,-7.388859,-6.268527,-3.947372,0.949509,0.374611,-3.623335,0.924671,0.416243,-3.585456,-0.879792,-0.426794,-0.209315,Fall
13.96,0.020000,-6.979540,-5.678676,-5.147505,0.976788,0.335386,-3.654723,0.949509,0.374611,-3.623335,-0.850507,-0.378946,-0.364744,Fall
13.98,0.020000,-6.119205,-5.536911,-6.501387,1.008746,0.298262,-3.688553,0.976788,0.335386,-3.654723,-0.786660,-0.375198,-0.490299,Fall
14,0.020000,-5.624936,-5.653563,-7.051773,1.042275,0.269308,-3.729116,1.008746,0.298262,-3.688553,-0.744276,-0.428734,-0.512095,Fall
14.02,0.020000,-7.053649,-8.051680,-6.166043,1.045395,0.180123,-3.740451,1.042275,0.269308,-3.729116,-0.734931,-0.366190,-0.570773,Fall
14.04,0.020000,-5.695324,-3.143317,-6.305150,1.078199,0.180130,-3.752460,1.045395,0.180123,-3.740451,-0.747757,-0.320457,-0.581521,Fall
14.06,0.020000,-10.054880,-2.817326,-3.560843,1.031021,0.140527,-3.703165,1.078199,0.180130,-3.752460,-0.784495,-0.085331,-0.614237,Fall
14.08,0.020000,-5.002904,2.342983,-4.460527,1.067769,0.151680,-3.656346,1.031021,0.140527,-3.703165,-0.697277,0.181992,-0.693314,Fall
14.1,0.020000,-13.074220,0.477329,-6.452363,0.988124,0.198533,-3.721847,1.067769,0.151680,-3.656346,-0.926793,-0.190152,-0.323877,Fall
14.12,0.020000,-7.991324,-4.499834,1.546488,1.000179,0.179903,-3.628804,0.988124,0.198533,-3.721847,-0.876055,-0.363748,-0.316568,Fall
14.14,0.020000,-3.883004,-0.748218,-8.829795,1.065836,0.167247,-3.671426,1.000179,0.179903,-3.628804,-0.730473,-0.011765,-0.682840,Fall
14.16,0.020000,-6.995425,2.385337,-6.709526,1.096387,0.192600,-3.711074,1.065836,0.167247,-3.671426,-0.868801,0.113937,-0.481875,Fall
14.18,0.020000,-10.910910,0.918990,0.418871,1.073052,0.190138,-3.693689,1.096387,0.192600,-3.711074,-0.993282,0.106227,-0.045909,Fall
14.2,0.020000,-8.501395,0.488604,0.228089,1.088186,0.167851,-3.745537,1.073052,0.190138,-3.693689,-0.943738,0.163401,0.287504,Fall
14.22,0.020000,-7.584207,0.344675,2.495934,1.104708,0.118733,-3.779662,1.088186,0.167851,-3.745537,-0.857324,0.285483,0.428363,Fall
14.24,0.020000,-2.894277,5.611399,5.965570,1.177854,0.159224,-3.787549,1.104708,0.118733,-3.779662,-0.667836,0.365638,0.648308,Fall
14.26,0.020000,-3.873486,2.434186,6.178340,1.196944,0.129396,-3.815660,1.177854,0.159224,-3.787549,-0.492153,0.400165,0.773081,Fall
14.28,0.020000,-1.772890,4.300458,6.857893,1.220193,0.126945,-3.843496,1.196944,0.129396,-3.815660,-0.299216,0.450868,0.840945,Fall
14.3,0.020000,0.132346,4.765276,5.676325,1.263382,0.119378,-3.892042,1.220193,0.126945,-3.843496,-0.206642,0.524325,0.826064,Fall
14.32,0.020000,-1.470801,5.875209,5.338452,1.300669,0.128133,-3.934334,1.263382,0.119378,-3.892042,-0.339973,0.554279,0.759732,Fall
14.34,0.020000,-3.750715,6.474492,5.004145,1.333470,0.157856,-3.964317,1.300669,0.128133,-3.934334,-0.549511,0.508501,0.662922,Fall
14.36,0.020000,-4.630894,5.805845,3.724641,1.383819,0.209642,-4.007790,1.333470,0.157856,-3.964317,-0.728686,0.327878,0.601260,Fall
14.38,0.020000,-6.019036,2.861432,2.010545,1.416470,0.201056,-4.071236,1.383819,0.209642,-4.007790,-0.779977,0.335443,0.528313,Fall
14.4,0.020000,-4.896879,4.844077,4.950981,1.467156,0.231536,-4.081742,1.416470,0.201056,-4.071236,-0.757516,0.338435,0.558239,Fall
14.42,0.020000,-4.261127,2.385360,3.739042,1.512851,0.220278,-4.140673,1.467156,0.231536,-4.081742,-0.667261,0.300534,0.681500,Fall
14.44,0.020000,-2.911326,4.944816,6.471585,1.558015,0.245590,-4.160874,1.512851,0.220278,-4.140673,-0.526972,0.375043,0.762655,Fall
14.46,0.020000,-1.794024,4.534657,6.681289,1.595262,0.287353,-4.202614,1.558015,0.245590,-4.160874,-0.372711,0.249394,0.893806,Fall
14.48,0.020000,0.403688,2.957652,7.470692,1.648754,0.294460,-4.236836,1.595262,0.287353,-4.202614,-0.231500,0.265270,0.935970,Fall
14.5,0.020000,1.492989,4.268783,6.861718,1.699760,0.301991,-4.278453,1.648754,0.294460,-4.236836,-0.107773,0.396765,0.911571,Fall
14.52,0.020000,2.826554,5.031316,6.122650,1.748337,0.306935,-4.327102,1.699760,0.301991,-4.278453,0.040535,0.487678,0.872082,Fall
14.54,0.020000,4.186121,5.780600,5.176105,1.795106,0.313839,-4.382676,1.748337,0.306935,-4.327102,0.188354,0.554068,0.810883,Fall
14.56,0.020000,4.933993,5.735308,4.055254,1.831730,0.305559,-4.441277,1.795106,0.313839,-4.382676,0.316282,0.626842,0.712064,Fall
14.58,0.020000,3.596060,7.249657,4.717874,1.833646,0.320466,-4.476037,1.831730,0.305559,-4.441277,0.356807,0.663029,0.658089,Fall
14.6,0.020000,3.543152,6.794788,3.213833,1.846764,0.321677,-4.542220,1.833646,0.320466,-4.476037,0.294313,0.686467,0.664938,Fall
14.62,0.020000,1.547406,7.485728,3.419579,1.845528,0.326746,-4.602423,1.846764,0.321677,-4.542220,0.164037,0.737236,0.655419,Fall
14.64,0.020000,-0.648505,7.839120,3.740577,1.834082,0.334968,-4.655758,1.845528,0.326746,-4.602423,-0.007763,0.757187,0.653153,Fall
14.66,0.020000,-2.628606,7.593754,4.697552,1.817335,0.345651,-4.693244,1.834082,0.334968,-4.655758,-0.182601,0.719638,0.669910,Fall
14.68,0.020000,-2.949828,6.281980,4.669919,1.804573,0.350350,-4.747257,1.817335,0.345651,-4.693244,-0.235647,0.616414,0.751335,Fall
14.7,0.020000,-1.364525,8.194159,8.352262,1.799839,0.395913,-4.735085,1.804573,0.350350,-4.747257,-0.114965,0.603061,0.789367,Fall
