count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
15.06,1.000000,9.214442,-2.153370,-2.587822,1.875882,1.458713,-6.941819,1.875705,1.458683,-6.941719,0.939273,-0.219511,-0.263784,After_fall
15.08,1.000000,9.214365,-2.153685,-2.587916,1.876072,1.458788,-6.941991,1.875882,1.458713,-6.941819,0.939263,-0.219547,-0.263786,After_fall
15.1,1.000000,9.214245,-2.153932,-2.588126,1.876262,1.458862,-6.942160,1.876072,1.458788,-6.941991,0.939251,-0.219572,-0.263808,After_fall
15.12,1.000000,9.214179,-2.154049,-2.588263,1.876449,1.458930,-6.942327,1.876262,1.458862,-6.942160,0.939245,-0.219584,-0.263822,After_fall
15.14,1.000000,9.214161,-2.154183,-2.588144,1.876637,1.458991,-6.942411,1.876449,1.458930,-6.942327,0.939243,-0.219597,-0.263819,After_fall
15.16,1.000000,9.214150,-2.154476,-2.587881,1.876819,1.459045,-6.942454,1.876637,1.458991,-6.942411,0.939242,-0.219626,-0.263796,After_fall
15.18,1.000000,9.214133,-2.154695,-2.587901,1.877020,1.459136,-6.942607,1.876819,1.459045,-6.942454,0.939239,-0.219652,-0.263787,After_fall
15.2,1.000000,9.214053,-2.154904,-2.587939,1.877215,1.459227,-6.942706,1.877020,1.459136,-6.942607,0.939231,-0.219673,-0.263796,After_fall
15.22,1.000000,9.213951,-2.155254,-2.587882,1.877403,1.459316,-6.942698,1.877215,1.459227,-6.942706,0.939222,-0.219709,-0.263801,After_fall
15.24,1.000000,9.213915,-2.155637,-2.587801,1.877600,1.459400,-6.942761,1.877403,1.459316,-6.942698,0.939217,-0.219747,-0.263786,After_fall
15.26,1.000000,9.213968,-2.155914,-2.587430,1.877801,1.459482,-6.942859,1.877600,1.459400,-6.942761,0.939222,-0.219775,-0.263744,After_fall
15.28,1.000000,9.213990,-2.156165,-2.587009,1.877999,1.459562,-6.942837,1.877801,1.459482,-6.942859,0.939225,-0.219801,-0.263714,After_fall
