count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
67.24,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.26,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.28,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.3,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.32,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.34,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.36,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.38,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.4,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.42,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.43999,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.46,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.48,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.5,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.52,0.019997,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
67.54,0.020004,-0.533317,9.175088,3.430661,-0.761770,0.009020,-5.989365,-0.761770,0.009020,-5.989365,-0.054365,0.935279,0.349711,After_fall
