count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
5.82,0.020000,-1.144745,-7.038764,-6.628453,-1.686482,0.558854,-2.906730,-1.685103,0.558532,-2.908782,-0.109667,-0.719151,-0.686145,Fall
5.84,0.020000,-1.060524,-5.919864,-6.393444,-1.689258,0.578904,-2.896805,-1.686482,0.558854,-2.906730,-0.093958,-0.705641,-0.702313,Fall
5.86,0.020000,-0.580565,-6.981189,-7.147371,-1.686908,0.574597,-2.898371,-1.689258,0.578904,-2.896805,-0.071155,-0.689690,-0.720600,Fall
5.88,0.020000,-0.768834,-7.169367,-7.263793,-1.690006,0.562830,-2.898664,-1.686908,0.574597,-2.898371,-0.062587,-0.670846,-0.738951,Fall
5.9,0.020000,-0.378124,-6.381142,-7.126826,-1.690602,0.561071,-2.890854,-1.690006,0.562830,-2.898664,-0.035506,-0.641509,-0.766293,Fall
5.92,0.020000,-0.523464,-5.784883,-7.906707,-1.698865,0.564713,-2.893271,-1.690602,0.561071,-2.890854,-0.011242,-0.608253,-0.793664,Fall
5.94,0.020000,-0.290763,-5.522194,-7.978040,-1.705135,0.563488,-2.889843,-1.698865,0.564713,-2.893271,0.002314,-0.556674,-0.830728,Fall
5.96,0.020000,-0.257661,-5.050394,-8.365935,-1.711688,0.561643,-2.887872,-1.705135,0.563488,-2.889843,0.007135,-0.505416,-0.862846,Fall
5.98,0.020000,0.066350,-4.660599,-8.696268,-1.712520,0.561452,-2.889064,-1.711688,0.561643,-2.887872,0.011004,-0.474114,-0.880395,Fall
6,0.020000,0.098026,-4.424779,-8.781981,-1.713312,0.561880,-2.889833,-1.712520,0.561452,-2.889064,0.014029,-0.453230,-0.891283,Fall
6.02,0.020000,0.284140,-4.395600,-9.109875,-1.710640,0.560405,-2.895923,-1.713312,0.561880,-2.889833,0.015347,-0.440555,-0.897594,Fall
6.04,0.020000,0.187277,-4.373940,-8.628435,-1.709743,0.563898,-2.894680,-1.710640,0.560405,-2.895923,0.014521,-0.463668,-0.885890,Fall
6.06,0.020000,0.133722,-4.695238,-8.511718,-1.709219,0.566057,-2.893854,-1.709743,0.563898,-2.894680,0.010958,-0.489621,-0.871867,Fall
6.08,0.020000,0.078950,-4.765590,-8.539627,-1.709322,0.567319,-2.893869,-1.709219,0.566057,-2.893854,0.008574,-0.492221,-0.870428,Fall
6.1,0.020000,0.223572,-4.867487,-8.453019,-1.706471,0.567069,-2.892449,-1.709322,0.567319,-2.893869,0.008257,-0.494901,-0.868910,Fall
6.12,0.020000,0.042783,-4.876443,-8.428123,-1.707252,0.571546,-2.893421,-1.706471,0.567069,-2.892449,0.008341,-0.519910,-0.854180,Fall
6.14,0.020000,0.248982,-5.322134,-8.252010,-1.703587,0.573286,-2.894787,-1.707252,0.571546,-2.893421,0.006702,-0.551389,-0.834222,Fall
