count,delta,accelx,accely,accelz,pos1x,pos1y,pos1z,pos2x,pos2y,pos2z,gforcex,gforcey,gforcez,movementType
22.58,0.020000,-10.371600,0.007924,5.862292,-0.871626,0.845003,-6.374069,-0.852761,0.844479,-6.437124,-0.961096,-0.001866,0.276209,Walking
22.6,0.020000,-10.481460,-0.148370,5.311919,-0.889564,0.847590,-6.309277,-0.871626,0.845003,-6.374069,-0.977022,-0.028310,0.211252,Walking
22.62,0.019999,-10.607380,-0.337936,4.633847,-0.907782,0.853373,-6.243605,-0.889564,0.847590,-6.309277,-0.988421,-0.063926,0.137616,Walking
22.64,0.020000,-10.522030,-0.677998,3.879097,-0.923500,0.861017,-6.177326,-0.907782,0.853373,-6.243605,-0.992472,-0.108071,0.057620,Walking
22.66,0.020000,-10.430720,-1.019113,3.079750,-0.938402,0.871455,-6.111291,-0.923500,0.861017,-6.177326,-0.987327,-0.157082,-0.022621,Walking
22.68,0.020000,-10.208480,-1.432922,2.299195,-0.951735,0.884015,-6.045896,-0.938402,0.871455,-6.111291,-0.972665,-0.210083,-0.098929,Walking
22.7,0.019999,-9.838630,-1.886755,1.594837,-0.962081,0.897589,-5.980731,-0.951735,0.884015,-6.045896,-0.950182,-0.261522,-0.169590,Walking
22.72,0.020000,-9.458586,-2.299809,0.858910,-0.970169,0.911830,-5.918003,-0.962081,0.897589,-5.980731,-0.922956,-0.307017,-0.232150,Walking
22.74,0.020000,-9.060179,-2.660843,0.255004,-0.976094,0.926469,-5.856622,-0.970169,0.911830,-5.918003,-0.893368,-0.345849,-0.286849,Walking
22.76,0.020000,-8.680828,-2.986084,-0.366278,-0.980609,0.941127,-5.797864,-0.976094,0.926469,-5.856622,-0.861884,-0.379099,-0.336809,Walking
22.78,0.019999,-8.327151,-3.284997,-0.999014,-0.984393,0.955222,-5.742770,-0.980609,0.941127,-5.797864,-0.829552,-0.406710,-0.382663,Walking
22.8,0.020000,-7.971725,-3.527162,-1.520429,-0.987709,0.969121,-5.689565,-0.984393,0.955222,-5.742770,-0.795713,-0.430383,-0.426159,Walking
22.82,0.020000,-7.629357,-3.853051,-2.180567,-0.990988,0.980382,-5.641521,-0.987709,0.969121,-5.689565,-0.761003,-0.450167,-0.467146,Walking
22.84,0.020000,-7.231135,-4.072472,-2.648044,-0.993187,0.990411,-5.595274,-0.990988,0.980382,-5.641521,-0.725908,-0.466248,-0.505639,Walking
22.86,0.019999,-6.791503,-4.332848,-3.198656,-0.993503,0.997737,-5.552960,-0.993187,0.990411,-5.595274,-0.690693,-0.479016,-0.541744,Walking
22.88,0.020000,-6.458202,-4.527972,-3.700927,-0.993593,1.002737,-5.514273,-0.993503,0.997737,-5.552960,-0.657872,-0.487054,-0.574441,Walking
22.9,0.020000,-6.164264,-4.585210,-4.081900,-0.993650,1.007335,-5.477439,-0.993593,1.002737,-5.514273,-0.628072,-0.490837,-0.603825,Walking
22.92,0.020000,-5.970328,-4.723425,-4.615210,-0.994155,1.008590,-5.446480,-0.993650,1.007335,-5.477439,-0.606023,-0.487889,-0.628252,Walking
22.94,0.019999,-5.847623,-4.691302,-4.894823,-0.994634,1.008567,-5.417377,-0.994155,1.008590,-5.446480,-0.593646,-0.478097,-0.647308,Walking
22.96,0.020000,-5.801033,-4.698644,-5.215834,-0.994953,1.005494,-5.391905,-0.994634,1.008567,-5.417377,-0.589715,-0.463301,-0.661505,Walking
22.98,0.020000,-5.822323,-4.668622,-5.500350,-0.994242,0.999090,-5.370743,-0.994953,1.005494,-5.391905,-0.597130,-0.443264,-0.668545,Walking
23,0.020000,-5.933531,-4.513437,-5.616820,-0.992667,0.991228,-5.351761,-0.994242,0.999090,-5.370743,-0.612875,-0.420017,-0.669306,Walking
23.02,0.019999,-6.064867,-4.448715,-5.894305,-0.988695,0.979883,-5.340127,-0.992667,0.991228,-5.351761,-0.638478,-0.395663,-0.660149,Walking
23.04,0.020000,-6.367309,-4.236826,-5.819921,-0.984013,0.968026,-5.331020,-0.988695,0.979883,-5.340127,-0.672928,-0.371456,-0.639678,Walking
23.06,0.020000,-6.699321,-4.071544,-5.772570,-0.978163,0.954854,-5.326969,-0.984013,0.968026,-5.331020,-0.712723,-0.347906,-0.609088,Walking
23.08,0.020000,-7.108825,-3.863662,-5.529922,-0.971725,0.941379,-5.326491,-0.978163,0.954854,-5.326969,-0.757465,-0.325168,-0.566138,Walking
23.1,0.020000,-7.493618,-3.612514,-5.113570,-0.964080,0.928487,-5.327969,-0.971725,0.941379,-5.326491,-0.802838,-0.302544,-0.513730,Walking
23.12,0.019999,-7.956931,-3.356026,-4.608211,-0.957124,0.916501,-5.331435,-0.964080,0.928487,-5.327969,-0.846558,-0.281005,-0.452079,Walking
23.14,0.020000,-8.296468,-3.076526,-3.942586,-0.949154,0.906095,-5.335189,-0.957124,0.916501,-5.331435,-0.886338,-0.260577,-0.382758,Walking
23.16,0.020000,-8.607332,-2.787938,-3.233700,-0.940752,0.897522,-5.339280,-0.949154,0.906095,-5.335189,-0.920225,-0.240497,-0.308783,Walking
23.18,0.020000,-8.820539,-2.508957,-2.543486,-0.931301,0.890512,-5.344476,-0.940752,0.897522,-5.339280,-0.947309,-0.220028,-0.232794,Walking
23.2,0.019999,-8.941422,-2.244599,-1.826971,-0.920306,0.884436,-5.350118,-0.931301,0.890512,-5.344476,-0.967503,-0.197837,-0.157477,Walking
23.22,0.020000,-9.006246,-1.965157,-1.018394,-0.907959,0.879572,-5.354261,-0.920306,0.884436,-5.350118,-0.980994,-0.175533,-0.082695,Walking
23.24,0.020000,-9.006837,-1.707435,-0.248912,-0.894243,0.875637,-5.357574,-0.907959,0.879572,-5.354261,-0.988036,-0.153993,-0.008485,Walking
23.26,0.020000,-8.961600,-1.450671,0.541549,-0.879451,0.872815,-5.359518,-0.894243,0.875637,-5.357574,-0.988909,-0.133491,0.065110,Walking
23.28,0.019999,-8.889626,-1.213772,1.317817,-0.864209,0.871075,-5.360068,-0.879451,0.872815,-5.359518,-0.983870,-0.114860,0.137139,Walking
23.3,0.020000,-8.743705,-0.992777,2.061628,-0.848106,0.870336,-5.359540,-0.864209,0.871075,-5.360068,-0.973379,-0.097433,0.207461,Walking
23.32,0.020000,-8.680979,-0.772321,2.798710,-0.833632,0.870766,-5.357076,-0.848106,0.870336,-5.359540,-0.958679,-0.080923,0.272737,Walking
23.34,0.020000,-8.508634,-0.575260,3.470299,-0.819086,0.871968,-5.352569,-0.833632,0.870766,-5.357076,-0.941483,-0.064764,0.330780,Walking
23.36,0.019999,-8.386224,-0.388565,4.122089,-0.805616,0.873625,-5.344787,-0.819086,0.871968,-5.352569,-0.923521,-0.048054,0.380526,Walking
23.38,0.020000,-8.325924,-0.216101,4.713352,-0.794166,0.875510,-5.332880,-0.805616,0.873625,-5.344787,-0.907077,-0.031638,0.419774,Walking
23.4,0.020000,-8.226295,-0.054194,5.133601,-0.783625,0.877576,-5.318730,-0.794166,0.875510,-5.332880,-0.892286,-0.016053,0.451186,Walking
23.42,0.020000,-8.322404,0.027798,5.701681,-0.777398,0.878584,-5.297848,-0.783625,0.877576,-5.318730,-0.880100,-0.002305,0.474783,Walking
23.44,0.019999,-8.283607,0.104791,6.008210,-0.772231,0.878775,-5.274147,-0.777398,0.878584,-5.297848,-0.870742,0.009707,0.491645,Walking
23.46,0.020000,-8.337762,0.128268,6.386981,-0.769551,0.877168,-5.245243,-0.772231,0.878775,-5.274147,-0.863585,0.021268,0.503755,Walking
23.48,0.020000,-8.463935,0.153182,6.632607,-0.770120,0.873940,-5.212550,-0.769551,0.877168,-5.245243,-0.859886,0.032065,0.509478,Walking
23.5,0.020000,-8.541376,0.239351,6.734422,-0.772408,0.870444,-5.177963,-0.770120,0.873940,-5.212550,-0.859016,0.042220,0.510206,Walking
23.52,0.019999,-8.876831,0.240227,6.988292,-0.780651,0.865474,-5.136885,-0.772408,0.870444,-5.177963,-0.862861,0.049818,0.502981,Walking
23.54,0.020000,-9.052233,0.283319,6.962001,-0.790675,0.860571,-5.093218,-0.780651,0.865474,-5.136885,-0.871667,0.053869,0.487129,Walking
23.56,0.020000,-9.340057,0.269467,7.000097,-0.804034,0.855363,-5.044318,-0.790675,0.860571,-5.093218,-0.884010,0.054016,0.464337,Walking
23.58,0.020000,-9.628408,0.248181,6.911590,-0.820014,0.850743,-4.991052,-0.804034,0.855363,-5.044318,-0.900040,0.048845,0.433061,Walking
23.6,0.020000,-9.823758,0.203634,6.690394,-0.836482,0.847155,-4.934916,-0.820014,0.850743,-4.991052,-0.917468,0.039043,0.395890,Walking
23.62,0.019999,-10.124780,0.130171,6.461508,-0.855285,0.844896,-4.874451,-0.836482,0.847155,-4.934916,-0.936249,0.024783,0.350461,Walking
23.64,0.020000,-10.281000,0.037715,6.013404,-0.873505,0.844517,-4.812270,-0.855285,0.844896,-4.874451,-0.955149,0.005775,0.296070,Walking
23.66,0.020000,-10.472180,-0.084732,5.512582,-0.892224,0.846542,-4.747893,-0.873505,0.844517,-4.812270,-0.972095,-0.018957,0.233822,Walking
23.68,0.020000,-10.573430,-0.276306,4.861856,-0.910365,0.851256,-4.682498,-0.892224,0.846542,-4.747893,-0.985360,-0.052189,0.162300,Walking
23.7,0.019999,-10.557310,-0.560641,4.144883,-0.926851,0.858157,-4.616166,-0.910365,0.851256,-4.682498,-0.992144,-0.092328,0.084411,Walking
23.72,0.020000,-10.450200,-0.898401,3.338746,-0.941570,0.867517,-4.550176,-0.926851,0.858157,-4.616166,-0.990244,-0.139286,0.004006,Walking
23.74,0.020000,-10.322580,-1.275871,2.557458,-0.956032,0.879718,-4.484468,-0.941570,0.867517,-4.550176,-0.978539,-0.192242,-0.074195,Walking
